Date,Mean Pressure,Absolute Daily Max Air Temp.,Mean Air Temp.,Absolute Daily Min Air Temp.,Mean Dew Point,Mean Relative Humidity,Mean Amount of Cloud,Total Rainfall,Very Hot Weather Warning,Cold Weather Warning
2008-01-08,1016.7,23.7,20.8,19.6,15.4,72,79,0.02,False,False
2008-01-09,1015.3,24.5,21.3,19.3,17.0,77,71,  0.0,False,False
2008-01-10,1014.3,21.8,20.8,20.2,18.2,85,89,0.02,False,False
2008-01-11,1012.9,23.4,21.4,20.2,20.1,92,85,0.02,False,False
2008-01-12,1013.2,25.8,22.0,19.6,17.6,78,42,  0.0,False,False
2008-01-13,1017.0,21.7,18.7,15.8,14.6,78,88,0.02,False,False
2008-01-14,1019.8,17.3,15.3,13.6, 9.0,66,84,0.02,False,True
2008-01-15,1021.9,16.4,14.7,12.4, 9.3,70,87,  0.7,False,False
2008-01-16,1024.3,16.8,14.2,12.0, 6.9,62,81,0.02,False,True
2008-01-17,1024.2,14.0,12.7,11.4, 7.0,69,87,0.02,False,True
2008-01-18,1021.3,16.4,14.7,12.6,10.9,78,83,0.02,False,True
2008-01-19,1018.2,18.4,16.6,15.3,13.8,84,85,0.02,False,False
2008-01-20,1015.4,22.2,18.4,16.1,15.4,83,40,0.02,False,False
2008-01-21,1015.1,20.2,17.4,15.7,13.1,76,46,  0.0,False,False
2008-01-22,1017.9,19.0,17.1,15.1,12.2,74,69,0.02,False,False
2008-01-23,1019.5,18.9,17.1,15.0, 9.8,62,86,0.02,False,False
2008-01-24,1022.3,17.7,14.0,11.9, 9.8,77,90,  0.5,False,False
2008-01-25,1020.8,13.6,12.7,11.7,11.9,95,88, 19.2,False,True
2008-01-26,1019.5,14.8,13.6,11.8,11.7,89,88,0.02,False,True
2008-01-27,1019.6,12.6,11.7,10.7, 9.1,84,88,  0.0,False,True
2008-01-28,1015.8,16.6,13.8,11.5,11.7,87,93,0.02,False,True
2008-01-29,1015.6,14.4,12.7,11.0,11.1,90,97,  0.6,False,True
2008-01-30,1017.7,14.1,11.9, 9.2,11.2,96,95, 10.4,False,True
2008-01-31,1020.3,10.7, 9.8, 8.5, 8.2,90,92,  1.9,False,True
2008-02-01,1018.4,12.2,11.2,10.3, 8.7,85,91,  0.0,False,True
2008-02-02,1016.8,10.9, 9.3, 8.1, 8.2,93,88, 12.3,False,True
2008-02-03,1018.9,14.3,11.0, 7.9, 5.7,70,78,  0.3,False,True
2008-02-04,1018.8,13.4,12.1,10.5, 8.6,79,88,0.02,False,True
2008-02-05,1017.3,13.8,12.6,11.9,10.5,87,89,  1.6,False,True
2008-02-06,1018.9,13.7,11.3, 9.8, 6.6,73,86,  0.3,False,True
2008-02-07,1019.1,11.2, 9.9, 8.2, 6.5,80,88,  0.5,False,True
2008-02-08,1020.3,14.3,11.7, 9.8, 5.5,66,88,  0.0,False,True
2008-02-09,1020.9,15.0,11.3, 8.1, 2.6,55,45,  0.0,False,True
2008-02-10,1020.3,13.7,11.8,10.8, 4.6,62,86,  0.0,False,True
2008-02-11,1020.2,12.6,11.0, 8.5, 5.1,67,88,0.02,False,True
2008-02-12,1022.1,15.5,11.0, 8.4, 0.2,48,69,0.02,False,True
2008-02-13,1023.6,14.2,11.6, 9.7, 2.5,54,84,0.02,False,True
2008-02-14,1024.1,14.7,12.5,11.1, 3.9,56,88,0.02,False,True
2008-02-15,1023.7,15.8,12.6,10.3, 4.6,59,62,  0.3,False,True
2008-02-16,1023.1,16.9,13.5,10.8, 6.6,64,73,0.02,False,True
2008-02-17,1023.6,19.0,15.1,12.6,10.4,74,81,  0.4,False,True
2008-02-18,1024.6,19.1,15.6,13.7,11.0,75,74,  0.0,False,True
2008-02-19,1024.9,18.6,14.9,12.9,11.0,78,53,0.02,False,False
2008-02-20,1023.0,20.5,15.7,12.3,10.3,71, 8,  0.0,False,False
2008-02-21,1020.6,21.4,16.6,12.9,11.2,71,24,  0.0,False,False
2008-02-22,1018.3,19.4,17.4,16.1,14.5,83,87,  3.8,False,False
2008-02-23,1018.1,19.8,18.0,15.4,16.6,92,88,  7.1,False,False
2008-02-24,1018.8,15.3,14.3,13.7,11.8,84,88,  0.4,False,False
2008-02-25,1016.8,16.8,15.0,13.2,12.5,85,88,  0.5,False,False
2008-02-26,1019.4,19.7,16.4,13.3,13.5,84,78,0.02,False,False
2008-02-27,1025.1,17.2,13.5,10.9, 7.2,66,38,0.02,False,True
2008-02-28,1022.1,17.5,14.4,11.5, 7.6,65,24,  0.0,False,True
2008-02-29,1018.2,17.6,15.2,14.0, 7.5,61,80,0.02,False,False
2008-03-01,1018.5,21.4,16.4,12.6, 7.6,57, 7,  0.0,False,False
2008-03-02,1019.3,24.5,18.2,13.9, 9.4,58,15,  0.0,False,False
2008-03-03,1019.5,25.7,19.6,15.9, 8.9,53, 9,  0.0,False,False
2008-03-04,1020.4,22.4,18.4,16.3, 9.1,56, 6,  0.0,False,False
2008-03-05,1022.3,21.0,17.1,14.5, 8.9,59,10,  0.0,False,False
2008-03-06,1021.7,21.3,17.7,14.6, 9.8,61,76,  0.0,False,False
2008-03-07,1020.8,23.2,19.1,17.1,13.5,71,56,  0.0,False,False
2008-03-08,1021.0,23.4,18.6,15.8,13.0,71,26,  0.0,False,False
2008-03-09,1019.4,23.3,19.1,16.4,15.2,79,16,  0.0,False,False
2008-03-10,1017.8,23.3,19.2,16.6,14.9,77,48,  0.0,False,False
2008-03-11,1016.9,24.2,19.9,17.4,15.1,75,26,  0.0,False,False
2008-03-12,1016.4,24.0,20.4,18.2,16.7,80,25,  0.0,False,False
2008-03-13,1015.3,25.0,21.1,18.8,17.9,82,87,0.02,False,False
2008-03-14,1015.7,25.7,21.5,19.5,17.3,77,88,0.02,False,False
2008-03-15,1016.4,23.5,20.1,18.1,13.0,65,64,  0.0,False,False
2008-03-16,1014.1,25.0,20.9,18.4,16.8,78,68,  0.0,False,False
2008-03-17,1011.9,23.8,21.5,20.5,19.2,87,88,  0.0,False,False
2008-03-18,1011.7,25.2,21.7,19.6,19.6,88,87,0.02,False,False
2008-03-19,1013.3,28.0,23.0,19.8,19.1,80,82,  0.0,False,False
2008-03-20,1014.9,21.5,20.0,19.2,15.8,77,87,0.02,False,False
2008-03-21,1013.8,21.6,19.9,18.7,17.2,84,87,0.02,False,False
2008-03-22,1011.5,21.0,20.1,19.6,18.9,93,85, 28.0,False,False
2008-03-23,1014.5,19.8,19.1,18.3,14.9,77,86,0.02,False,False
2008-03-24,1016.5,24.9,20.7,18.3,14.0,66,52,  0.0,False,False
2008-03-25,1015.5,20.5,19.3,18.4,14.9,76,79,0.02,False,False
2008-03-26,1014.0,19.7,17.8,16.0,14.9,84,79, 10.7,False,False
2008-03-27,1013.1,23.5,20.0,17.2,16.5,81,59,  0.0,False,False
2008-03-28,1011.5,24.0,22.1,20.8,20.9,93,91, 13.8,False,False
2008-03-29,1011.5,28.1,24.1,22.1,21.5,86,73,  0.0,False,False
2008-03-30,1010.7,25.7,23.8,22.5,21.8,89,87,0.02,False,False
2008-03-31,1013.6,22.7,19.0,17.1,18.3,96,92,  4.7,False,False
2008-04-01,1016.4,17.4,17.0,16.7,16.4,96,98,  4.3,False,False
2008-04-02,1016.3,19.7,18.4,17.2,17.4,94,95,  0.7,False,False
2008-04-03,1015.1,19.0,18.6,18.0,18.1,97,99,  1.4,False,False
2008-04-04,1014.8,23.3,20.3,18.4,19.3,94,90,  0.9,False,False
2008-04-05,1016.2,26.8,22.6,20.5,20.5,89,71,0.02,False,False
2008-04-06,1014.3,27.7,23.7,20.9,20.5,83,72,  0.0,False,False
2008-04-07,1010.9,29.1,25.4,22.4,21.9,82,71,  0.0,False,False
2008-04-08,1007.5,28.5,26.4,25.2,22.7,80,86,  0.0,False,False
2008-04-09,1008.0,27.4,26.3,25.0,23.2,83,85,0.02,False,False
2008-04-10,1009.2,28.4,26.1,24.4,23.7,87,84,0.02,False,False
2008-04-11,1010.6,25.7,23.3,21.7,21.4,89,88,0.02,False,False
2008-04-12,1012.1,24.7,22.7,21.5,21.5,93,88,0.02,False,False
2008-04-13,1012.4,23.0,22.5,21.8,21.5,94,92,  1.3,False,False
2008-04-14,1013.2,25.5,22.8,21.6,20.5,87,86,  0.0,False,False
2008-04-15,1012.6,28.2,23.6,21.6,20.1,81,66,  0.0,False,False
2008-04-16,1011.3,30.8,25.6,22.1,22.0,81,47,  0.0,False,False
2008-04-17,1011.0,29.0,25.3,23.3,22.3,84,81,0.02,False,False
2008-04-18,1011.5,23.6,22.6,21.8,19.1,81,88,0.02,False,False
2008-04-19,1008.3,25.4,22.1,20.6,21.1,94,93,237.4,False,False
2008-04-20,1008.0,27.4,26.1,25.0,22.9,83,88,  0.0,False,False
2008-04-21,1009.0,28.5,26.2,24.6,23.5,85,80,0.02,False,False
2008-04-22,1011.5,29.6,26.3,24.3,22.3,79,72,  0.0,False,False
2008-04-23,1015.7,24.7,22.2,20.7,17.3,74,88,  0.4,False,False
2008-04-24,1017.5,21.9,20.9,19.4,16.3,75,88,  0.1,False,False
2008-04-25,1017.0,21.6,21.0,20.4,17.3,79,88,  0.7,False,False
2008-04-26,1014.5,27.8,22.9,20.5,16.8,69,81,0.02,False,False
2008-04-27,1011.9,24.8,23.2,22.3,20.5,85,88,0.02,False,False
2008-04-28,1011.5,23.3,21.5,20.8,20.0,92,88,  7.8,False,False
2008-04-29,1012.2,24.7,22.5,21.0,18.7,79,85,0.02,False,False
2008-04-30,1010.5,27.5,23.9,21.8,20.8,83,81,0.02,False,False
2008-05-01,1008.4,26.6,24.6,23.1,21.4,83,88,0.02,False,False
2008-05-02,1008.4,25.8,23.8,22.8,22.5,93,87,  7.1,False,False
2008-05-03,1009.2,28.2,25.0,23.2,23.5,92,88,  2.2,False,False
2008-05-04,1008.6,29.8,26.2,23.8,24.1,89,75,0.02,False,False
2008-05-05,1007.9,30.2,26.1,21.5,24.0,88,86,  4.5,False,False
2008-05-06,1010.1,24.9,22.2,19.8,19.2,84,88,  2.1,False,False
2008-05-07,1009.6,27.4,24.2,22.0,22.0,88,84,0.02,False,False
2008-05-08,1007.0,30.2,27.0,24.5,23.9,84,49,0.02,False,False
2008-05-09,1005.2,31.0,27.8,25.9,24.1,81,65,  0.0,False,False
2008-05-10,1008.2,27.1,24.3,20.9,20.3,79,88,  3.5,False,False
2008-05-11,1010.1,24.9,22.4,20.7,19.3,83,88,0.02,False,False
2008-05-12,1010.8,28.2,24.1,22.3,19.6,76,66,  0.0,False,False
2008-05-13,1012.9,29.1,24.6,21.6,16.8,63, 7,  0.0,False,False
2008-05-14,1012.6,29.2,24.7,22.2,19.3,72,18,  0.0,False,False
2008-05-15,1011.0,28.9,24.6,21.9,18.1,68,15,  0.0,False,False
2008-05-16,1010.0,29.2,25.2,23.3,18.4,67,53,  0.0,False,False
2008-05-17,1007.8,28.1,25.0,23.3,17.8,65,77,  0.0,False,False
2008-05-18,1006.5,29.4,25.9,23.9,20.4,72,79,0.02,False,False
2008-05-19,1008.9,25.7,23.2,21.7,21.9,92,88, 20.1,False,False
2008-05-20,1009.5,22.0,20.9,20.1,20.6,98,88, 32.9,False,False
2008-05-21,1008.5,25.2,22.9,20.2,21.3,91,87,0.02,False,False
2008-05-22,1008.8,26.6,24.1,22.9,23.1,94,89,  1.4,False,False
2008-05-23,1008.2,31.4,26.8,24.4,24.3,86,74,  0.3,False,False
2008-05-24,1006.4,29.5,27.6,26.3,24.4,83,85,  0.4,False,False
2008-05-25,1007.0,29.1,27.7,26.5,24.6,83,84,  0.3,False,False
2008-05-26,1008.2,29.6,27.5,26.1,25.1,87,85,  9.9,False,False
2008-05-27,1006.2,30.2,28.3,26.7,24.8,81,82,0.02,False,False
2008-05-28,1003.6,29.0,28.3,27.0,25.0,82,85,  6.9,False,False
2008-05-29,1004.3,29.0,27.8,24.2,25.3,87,90, 60.6,False,False
2008-05-30,1005.9,28.4,26.8,24.8,25.0,90,89, 39.0,False,False
2008-05-31,1007.5,27.5,26.0,25.0,24.5,91,88,  0.7,False,False
2008-06-01,1006.4,27.9,25.2,23.2,23.8,92,88, 23.1,False,False
2008-06-02,1006.4,27.9,25.5,24.2,24.6,95,87, 36.6,False,False
2008-06-03,1008.5,28.3,25.6,23.9,24.6,95,89, 44.9,False,False
2008-06-04,1008.5,26.1,24.9,24.2,24.0,95,84, 18.3,False,False
2008-06-05,1007.9,28.3,25.8,24.4,23.2,86,82,  0.1,False,False
2008-06-06,1008.5,25.1,24.0,23.0,23.4,96,96,130.8,False,False
2008-06-07,1009.2,27.5,25.5,22.8,24.2,93,93,307.1,False,False
2008-06-08,1010.0,29.2,27.6,26.3,25.0,86,81,  0.0,False,False
2008-06-09,1009.9,30.6,28.1,26.7,24.5,81,82,  0.0,False,False
2008-06-10,1008.5,30.3,28.2,27.3,24.6,81,84,  4.5,False,False
2008-06-11,1008.6,30.6,28.1,24.9,24.5,81,81,  1.7,False,False
2008-06-12,1006.8,30.3,28.4,25.2,24.7,81,88,  7.2,False,False
2008-06-13,1003.9,28.6,27.3,23.7,24.8,87,89, 62.5,False,False
2008-06-14,1005.2,26.8,25.3,23.6,24.0,93,89, 80.8,False,False
2008-06-15,1005.0,29.5,26.5,24.4,25.0,92,90, 41.3,False,False
2008-06-16,1004.0,27.8,26.3,25.3,25.7,96,88, 32.3,False,False
2008-06-17,1004.8,25.7,25.1,24.3,24.2,95,88, 86.9,False,False
2008-06-18,1007.6,27.7,25.6,24.6,24.3,93,88, 24.8,False,False
2008-06-19,1009.4,30.3,27.4,24.5,25.0,87,84,  7.6,False,False
2008-06-20,1008.9,32.6,28.7,26.5,24.6,79,53,  0.0,False,False
2008-06-21,1006.2,32.9,28.7,26.4,24.3,78,33,  0.0,False,False
2008-06-22,1003.5,32.4,28.7,26.1,24.1,77,38,  0.0,True,False
2008-06-23,1001.0,31.6,28.9,26.7,24.0,75,56,  0.0,True,False
2008-06-24, 999.0,30.5,28.8,27.4,24.6,79,82,  0.6,False,False
2008-06-25, 998.4,27.5,25.7,24.4,24.4,93,88,146.1,False,False
2008-06-26,1003.9,27.7,26.3,24.1,24.4,89,91,100.4,False,False
2008-06-27,1005.2,27.2,25.6,23.9,24.0,91,90, 60.0,False,False
2008-06-28,1005.7,28.4,25.9,24.1,24.7,93,86, 35.5,False,False
2008-06-29,1006.7,28.8,26.2,24.3,24.7,92,86, 44.5,False,False
2008-06-30,1009.0,29.4,26.2,24.5,24.9,93,88, 48.5,False,False
2008-07-01,1010.9,31.7,28.5,26.2,25.1,83,78,  4.0,False,False
2008-07-02,1010.6,32.2,28.8,27.0,24.5,78,61,0.02,False,False
2008-07-03,1010.7,32.3,29.1,27.2,24.6,77,52,  0.0,False,False
2008-07-04,1009.4,32.7,29.0,27.1,24.9,79,56,  0.0,False,False
2008-07-05,1007.3,32.7,28.9,26.0,26.0,85,73, 11.6,False,False
2008-07-06,1005.3,28.9,25.8,24.2,25.0,96,85, 54.4,False,False
2008-07-07,1001.5,26.6,25.5,24.5,24.8,96,91, 39.4,False,False
2008-07-08,1005.6,28.5,26.8,24.4,25.0,90,90, 51.3,False,False
2008-07-09,1008.7,27.7,25.6,24.5,25.1,97,89, 43.3,False,False
2008-07-10,1007.3,27.9,26.2,23.6,24.9,93,90, 59.9,False,False
2008-07-11,1004.6,27.8,26.3,24.6,24.4,90,87, 12.8,False,False
2008-07-12,1004.2,27.2,25.1,22.9,23.7,92,91,114.3,False,False
2008-07-13,1005.7,28.6,26.1,24.7,24.3,90,88, 11.7,False,False
2008-07-14,1006.9,31.4,27.6,25.4,25.3,88,84, 30.7,False,False
2008-07-15,1004.5,30.8,27.4,24.9,25.4,89,86, 33.8,False,False
2008-07-16,1002.8,31.5,28.2,26.6,25.2,84,70,0.02,False,False
2008-07-17,1003.1,31.7,29.1,26.9,24.9,78,44,  0.0,False,False
2008-07-18,1004.5,31.0,29.2,27.9,25.3,80,83,0.02,False,False
2008-07-19,1006.7,30.8,29.1,27.9,25.6,82,83,  3.9,False,False
2008-07-20,1008.3,32.8,29.6,28.4,25.3,78,81,  0.0,False,False
2008-07-21,1007.3,33.2,29.9,28.3,25.2,76,70,0.02,False,False
2008-07-22,1005.9,31.4,29.5,28.1,24.4,75,66,0.02,True,False
2008-07-23,1006.5,31.8,29.5,28.1,24.4,74,59,  0.0,False,False
2008-07-24,1007.4,32.5,29.6,27.6,24.0,72,23,  0.0,False,False
2008-07-25,1006.3,32.3,29.6,27.5,24.3,74,13,  0.0,False,False
2008-07-26,1005.5,32.6,30.2,27.8,24.3,71,20,  0.0,False,False
2008-07-27,1003.5,33.3,29.8,27.8,23.7,70,53,0.02,True,False
2008-07-28, 998.8,34.6,31.0,28.3,25.0,71,40,0.02,True,False
2008-07-29, 998.0,32.5,30.5,29.1,26.0,77,88,0.02,False,False
2008-07-30,1001.9,30.4,29.2,28.4,25.9,82,85,0.02,False,False
2008-07-31,1007.8,31.1,28.8,26.9,25.0,80,86,0.02,False,False
2008-08-01,1009.4,31.1,28.2,26.4,25.3,84,76,0.02,False,False
2008-08-02,1007.5,32.4,29.1,27.3,24.6,77,70,0.02,False,False
2008-08-03,1005.9,34.2,29.7,27.6,24.6,75,57,  0.0,False,False
2008-08-04,1003.9,33.1,29.5,27.4,24.6,76,76,0.02,True,False
2008-08-05, 999.3,29.2,27.7,25.8,23.9,80,93,  6.1,False,False
2008-08-06, 994.1,27.0,25.9,25.2,24.5,92,99, 74.1,False,False
2008-08-07,1002.0,28.8,26.5,24.2,24.9,91,90, 72.3,False,False
2008-08-08,1004.3,26.9,26.0,25.0,25.1,95,90, 48.3,False,False
2008-08-09,1003.4,31.5,27.8,25.7,24.0,80,83,  0.0,False,False
2008-08-10,1003.4,30.0,27.7,25.9,23.9,80,79,  0.0,False,False
2008-08-11,1007.2,27.1,25.7,24.5,23.9,90,93, 17.7,False,False
2008-08-12,1009.8,31.2,27.9,24.6,24.9,84,73,0.02,False,False
2008-08-13,1009.7,31.8,29.0,27.0,24.0,75,34,  0.0,False,False
2008-08-14,1006.6,31.5,28.8,27.1,24.4,77,21,  0.0,False,False
2008-08-15,1004.2,31.9,29.0,27.5,24.5,77,52,  0.0,False,False
2008-08-16,1004.8,31.7,29.1,27.6,24.5,76,61,  0.0,False,False
2008-08-17,1007.3,32.9,29.5,27.9,24.9,76,58,0.02,False,False
2008-08-18,1009.5,33.5,29.8,27.7,25.4,78,55,0.02,False,False
2008-08-19,1009.9,33.7,29.5,27.8,25.3,78,47,0.02,True,False
2008-08-20,1006.5,32.3,29.7,27.0,24.4,74,30,  0.0,True,False
2008-08-21,1003.0,34.3,30.6,29.0,24.6,71,80,0.02,True,False
2008-08-22, 992.5,30.4,26.6,23.7,22.9,82,95, 61.6,False,False
2008-08-23,1005.2,27.9,25.6,23.4,21.9,81,82, 36.9,False,False
2008-08-24,1009.2,31.8,28.0,25.8,24.5,82,78,0.02,False,False
2008-08-25,1010.3,32.4,28.7,27.1,24.9,80,73,0.02,False,False
2008-08-26,1009.5,31.6,28.5,26.6,24.1,78,59,  0.0,False,False
2008-08-27,1009.7,32.0,28.9,26.7,23.0,72,41,  0.0,False,False
2008-08-28,1009.4,31.7,28.9,26.8,24.1,76,49,  0.0,False,False
2008-08-29,1008.6,32.6,29.1,26.8,24.5,77,39,  0.0,False,False
2008-08-30,1008.8,32.4,29.5,27.8,24.3,74,39,  0.0,False,False
2008-08-31,1009.4,31.9,29.4,27.7,24.3,75,80,  0.0,False,False
2008-09-01,1009.3,32.1,29.5,27.7,24.6,75,77,  0.0,False,False
2008-09-02,1010.2,30.1,27.9,25.8,25.1,85,88,  6.7,False,False
2008-09-03,1010.0,31.6,28.1,25.3,24.7,82,83,  9.0,False,False
2008-09-04,1009.8,31.1,28.4,27.1,23.9,77,84,0.02,False,False
2008-09-05,1010.1,29.9,27.6,26.6,24.7,85,85,  6.3,False,False
2008-09-06,1011.4,31.5,27.3,25.6,24.7,86,79, 25.8,False,False
2008-09-07,1011.9,32.4,28.5,26.7,24.6,80,67,  5.5,False,False
2008-09-08,1011.2,31.5,28.3,26.3,23.4,75,67,0.02,False,False
2008-09-09,1009.7,32.5,28.7,26.5,23.5,74,63,  0.2,False,False
2008-09-10,1008.6,33.3,29.3,27.0,23.3,71,53,  0.0,False,False
2008-09-11,1007.2,31.5,29.4,27.5,23.9,72,56,  0.0,False,False
2008-09-12,1005.7,32.7,30.3,28.4,23.6,68,55,  0.0,False,False
2008-09-13,1005.8,34.2,30.8,28.3,22.1,60,39,  0.0,False,False
2008-09-14,1005.4,31.8,30.4,28.1,21.7,60,60,  0.0,True,False
2008-09-15,1004.9,33.8,30.8,28.7,22.0,60,43,  0.0,False,False
2008-09-16,1005.4,33.0,30.4,28.0,22.7,64,30,  0.0,True,False
2008-09-17,1007.1,33.4,30.4,29.0,25.6,76,63,  0.0,False,False
2008-09-18,1008.9,32.2,29.2,26.4,25.6,81,78,  1.6,True,False
2008-09-19,1010.2,30.2,28.3,26.4,25.8,87,77, 23.5,False,False
2008-09-20,1009.4,32.8,29.5,27.7,25.7,80,49,  0.0,False,False
2008-09-21,1006.8,32.4,29.7,27.8,24.5,74,41,  0.0,False,False
2008-09-22,1002.3,34.3,31.2,28.3,25.2,72,37,  0.0,False,False
2008-09-23, 996.1,33.0,29.5,25.7,23.4,71,86, 34.1,True,False
2008-09-24,1003.8,28.7,27.1,24.7,25.0,88,89, 43.7,False,False
2008-09-25,1008.6,31.3,28.3,27.2,25.5,85,86,  0.4,False,False
2008-09-26,1008.9,32.7,28.8,26.6,24.7,79,70,  0.1,False,False
2008-09-27,1009.4,31.7,28.2,26.8,23.4,75,76,0.02,False,False
2008-09-28,1007.2,31.7,27.6,24.7,21.5,70,62,  2.3,False,False
2008-09-29,1007.7,31.8,27.8,24.9,19.8,62,55,  0.0,False,False
2008-09-30,1011.0,30.9,27.7,25.3,19.9,63,72,  0.0,False,False
2008-10-01,1012.7,30.0,27.0,24.8,21.0,70,80,  0.0,False,False
2008-10-02,1012.6,30.1,27.0,24.8,23.1,80,83,  3.0,False,False
2008-10-03,1011.4,28.4,26.3,25.5,23.1,83,85,  2.4,False,False
2008-10-04,1009.4,30.7,27.4,25.2,24.7,86,89, 14.0,False,False
2008-10-05,1007.9,27.8,25.9,23.5,23.6,87,90,122.6,False,False
2008-10-06,1009.7,26.1,24.2,22.9,19.5,75,81,0.02,False,False
2008-10-07,1013.2,25.2,23.7,22.5,19.6,78,88,0.02,False,False
2008-10-08,1013.8,27.3,25.5,23.7,21.3,78,85,  0.5,False,False
2008-10-09,1015.5,29.6,26.7,24.6,22.0,75,72,0.02,False,False
2008-10-10,1016.1,30.7,27.4,25.4,22.0,73,40,  0.0,False,False
2008-10-11,1015.8,30.0,27.3,25.5,22.3,75,48,  0.0,False,False
2008-10-12,1014.7,27.2,26.2,25.7,21.2,74,88,0.02,False,False
2008-10-13,1014.5,26.2,25.3,24.4,20.5,75,88,  0.3,False,False
2008-10-14,1015.9,29.4,26.1,24.0,21.1,74,83,0.02,False,False
2008-10-15,1015.6,29.8,26.5,24.6,21.1,72,55,0.02,False,False
2008-10-16,1013.2,30.6,26.8,24.7,22.1,76,57,  0.0,False,False
2008-10-17,1012.6,28.8,26.5,25.6,23.1,81,82,  0.1,False,False
2008-10-18,1014.6,30.3,27.1,25.8,22.7,77,77,  0.0,False,False
2008-10-19,1014.4,30.2,27.0,25.1,22.5,77,61,  1.6,False,False
2008-10-20,1014.1,30.1,26.9,25.4,21.8,74,49,0.02,False,False
2008-10-21,1013.8,29.5,26.7,25.3,22.0,76,49,  0.0,False,False
2008-10-22,1013.0,30.4,26.8,24.8,22.6,78,33,  0.0,False,False
2008-10-23,1013.6,29.7,27.4,25.2,22.2,74,43,  0.0,False,False
2008-10-24,1017.1,29.5,27.3,25.8,22.5,75,76,0.02,False,False
2008-10-25,1017.9,29.1,26.5,25.5,21.9,76,86,0.02,False,False
2008-10-26,1017.1,30.4,27.0,25.2,22.9,79,44,  0.0,False,False
2008-10-27,1017.4,29.5,26.8,25.4,22.5,78,66,0.02,False,False
2008-10-28,1016.2,28.8,26.0,24.3,21.5,76,57,  0.1,False,False
2008-10-29,1014.5,28.8,26.3,24.9,21.9,77,76,  0.0,False,False
2008-10-30,1015.0,29.5,27.0,25.5,22.8,78,72,  0.0,False,False
2008-10-31,1015.4,28.9,26.9,26.0,23.2,81,69,  0.0,False,False
2008-11-01,1015.2,27.0,26.3,25.6,22.9,82,86,  0.2,False,False
2008-11-02,1013.9,26.5,25.9,24.9,23.6,87,88,  2.6,False,False
2008-11-03,1015.6,26.3,24.9,22.7,22.2,85,84, 51.2,False,False
2008-11-04,1016.0,27.7,25.2,23.6,21.8,82,86,0.02,False,False
2008-11-05,1015.1,26.6,25.5,24.6,22.5,84,85,  0.3,False,False
2008-11-06,1013.6,28.6,26.3,25.2,23.2,83,81,  0.0,False,False
2008-11-07,1012.9,29.4,26.9,25.4,23.6,82,57,0.02,False,False
2008-11-08,1012.8,26.6,24.3,20.9,18.7,71,69,0.02,False,False
2008-11-09,1015.6,23.0,20.7,19.2,13.6,64,73,0.02,False,False
2008-11-10,1018.3,22.7,19.6,16.9, 9.1,51,15,  0.0,False,False
2008-11-11,1018.6,23.4,19.4,16.5, 7.6,47,10,  0.0,False,False
2008-11-12,1017.6,23.7,20.0,16.7, 9.3,50,11,  0.0,False,False
2008-11-13,1017.6,25.6,22.3,19.5,14.9,63,27,0.02,False,False
2008-11-14,1016.4,26.3,23.5,21.6,18.1,73,47,0.02,False,False
2008-11-15,1014.8,27.0,23.9,22.2,19.5,76,52,  0.0,False,False
2008-11-16,1013.6,27.3,24.1,22.4,18.7,73,20,  0.0,False,False
2008-11-17,1014.7,25.7,23.3,21.6,18.5,75,25,  0.0,False,False
2008-11-18,1018.6,23.1,21.6,19.6,15.5,69,54,  0.0,False,False
2008-11-19,1023.5,21.4,18.9,16.7,10.5,59,54,  0.0,False,False
2008-11-20,1023.3,20.0,17.5,15.2, 8.6,56,16,  0.0,False,False
2008-11-21,1021.2,22.6,19.7,16.6,12.1,62,20,  0.0,False,False
2008-11-22,1019.5,23.3,21.4,19.1,15.6,70,85,  0.0,False,False
2008-11-23,1018.3,25.9,22.9,20.8,18.2,75,78,0.02,False,False
2008-11-24,1018.5,26.1,23.0,20.7,14.8,61,47,  0.0,False,False
2008-11-25,1020.9,23.8,21.3,19.0,13.3,61,56,  0.0,False,False
2008-11-26,1020.3,23.7,21.2,18.9,13.8,63,70,  0.0,False,False
2008-11-27,1022.0,21.8,19.4,15.9, 4.3,37,34,  0.0,False,False
2008-11-28,1023.9,18.2,15.3,12.5, 0.6,36, 6,  0.0,False,False
2008-11-29,1024.2,20.2,16.9,13.7, 1.5,36, 3,  0.0,False,True
2008-11-30,1024.1,20.2,17.2,14.6, 5.6,47, 0,  0.0,False,False
2008-12-01,1021.8,21.6,18.3,16.0,11.2,64, 5,  0.0,False,False
2008-12-02,1018.7,22.6,18.9,16.4,10.8,61,10,  0.0,False,False
2008-12-03,1015.5,21.6,19.9,17.5,13.9,69,57,0.02,False,False
2008-12-04,1017.8,24.0,22.0,20.1,15.6,67,82,  0.2,False,False
2008-12-05,1023.7,20.1,17.8,16.2, 6.8,49,63,0.02,False,False
2008-12-06,1025.1,17.9,15.6,13.9, 2.6,42,38,  0.0,False,True
2008-12-07,1023.3,17.7,15.7,13.0, 6.6,55,55,  0.4,False,False
2008-12-08,1021.0,20.7,17.6,15.1, 5.0,44,51,0.02,False,False
2008-12-09,1018.4,21.7,18.1,15.2, 8.4,54, 8,  0.0,False,False
2008-12-10,1018.5,22.2,18.9,16.2, 9.1,55, 7,  0.0,False,False
2008-12-11,1017.3,23.8,20.3,17.4,10.5,54,28,  0.0,False,False
